date,472DE6A0,472E112A,472E4156,472E37C6,472E8448,472CB426,47E3903C,210003,472DD33A,472CF72C
2020-01-17 07:00:00,0.0,0.0,,0.0,0.32499999999999996,0.8416666666666667,0.1666666666666667,,0.0,0.016666666666666666
2020-01-18 07:00:00,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-19 07:00:00,0.0,0.0,,0.5,0.0,0.0,0.050000000000000044,,0.0,0.0
2020-01-20 07:00:00,0.016666666666666632,0.4083333333333335,0.0,0.21666666666666667,0.0,0.025000000000000005,0.02500000000000004,,0.0,0.008333333333333333
2020-01-21 07:00:00,0.45,0.15000000000000016,,0.31666666666666665,0.8416666666666667,0.049999999999999996,0.4250000000000001,,0.0,0.11666666666666665
2020-01-22 07:00:00,0.13333333333333333,0.11666666666666682,,0.0,0.0,0.15,0.05833333333333337,,0.0,0.0
2020-01-23 07:00:00,0.9333333333333332,1.1333333333333335,,1.375,0.6666666666666666,0.6749999999999999,0.3333333333333333,,0.0,0.39166666666666666
2020-01-24 07:00:00,0.016666666666666666,0.0,0.0,0.008333333333333333,0.0,0.0,0.18333333333333338,,0.0,0.0
2020-01-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-01-27 07:00:00,0.0,0.0,0.0,0.024999999999999998,0.0,0.0,0.0,,0.0,0.016666666666666666
2020-01-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.05833333333333337,,0.0,0.0
2020-01-29 07:00:00,0.0,0.025000000000000147,,0.0,0.0,0.0,0.0,,0.0,0.008333333333333333
2020-01-30 07:00:00,0.016666666666666687,0.4416666666666668,,0.8083333333333332,0.016666666666666594,0.15,0.0,,0.0,0.20833333333333337
2020-01-31 07:00:00,,0.4333333333333335,,0.5083333333333334,0.033333333333333263,0.03333333333333341,0.0,,0.0,0.8833333333333333
2020-02-01 07:00:00,,0.0,0.05000000000000004,0.008333333333333333,0.0,0.38333333333333336,0.0,,0.0,0.0
2020-02-02 07:00:00,,0.016666666666666816,0.0,0.0,0.0,0.09166666666666674,0.016666666666666705,,0.0,0.0
2020-02-03 07:00:00,,0.0,0.0,0.6250000000000001,0.23333333333333325,0.0,0.2916666666666667,,0.0,0.3666666666666667
2020-02-04 07:00:00,,0.0,,1.1583333333333332,0.02499999999999993,0.06666666666666674,0.016666666666666705,,0.0,0.03333333333333333
2020-02-05 07:00:00,,0.0,,0.3499999999999999,0.0,0.0,0.0,,0.0,0.09999999999999999
2020-02-06 07:00:00,,0.15833333333333346,,0.0,0.5916666666666666,0.0,0.22500000000000006,,0.0,0.0
2020-02-07 07:00:00,,0.1333333333333335,,0.6416666666666667,0.08333333333333326,0.5916666666666667,0.0,,0.0,0.10833333333333332
2020-02-08 07:00:00,,0.36666666666666675,,0.5750000000000001,0.2166666666666666,0.18333333333333343,0.08333333333333337,,0.0,1.0833333333333333
2020-02-09 07:00:00,,0.30000000000000016,,0.0,0.033333333333333263,0.17500000000000007,0.033333333333333375,,0.0,0.14999999999999994
2020-02-10 07:00:00,,1.0000000000000002,,0.8000000000000002,1.2083333333333333,0.6750000000000002,0.7583333333333334,,0.0,0.9666666666666667
2020-02-11 07:00:00,,0.5000000000000001,,0.9166666666666666,0.37499999999999983,1.3166666666666669,0.8166666666666665,,0.0,0.03333333333333325
2020-02-12 07:00:00,,0.5833333333333335,,0.20833333333333334,0.5083333333333332,1.6083333333333334,0.26666666666666666,,0.0,0.2666666666666666
2020-02-13 07:00:00,,1.1416666666666668,,0.19999999999999998,0.09166666666666645,0.7250000000000001,0.11666666666666668,,0.0,0.049999999999999926
2020-02-14 07:00:00,,1.1916666666666669,,0.5333333333333333,0.41666666666666646,1.3333333333333337,0.525,,0.0,1.2
2020-02-15 07:00:00,,0.0,,0.008333333333333333,0.0,0.008333333333333482,0.008333333333333316,,0.0,0.00833333333333326
2020-02-16 07:00:00,,0.0,,0.7583333333333334,0.11666666666666643,0.0,0.04999999999999996,,0.0,0.6249999999999999
2020-02-17 07:00:00,,0.0,,0.0,0.24166666666666645,0.0,0.12499999999999996,,0.0,0.0
2020-02-18 07:00:00,,0.0,,0.17500000000000002,0.0,0.0,0.0,,0.0,0.0916666666666666
2020-02-19 07:00:00,,0.008333333333333482,,0.2833333333333333,0.0,0.0,0.008333333333333297,,0.0,0.0
2020-02-20 07:00:00,,0.0,,0.7749999999999999,0.008333333333333111,0.0,0.0,,0.0,0.0
2020-02-21 07:00:00,,0.0,,0.075,0.0,0.0,0.0,,0.0,0.02499999999999991
2020-02-22 07:00:00,,0.12500000000000014,,0.041666666666666664,0.03333333333333319,0.3333333333333335,0.05833333333333331,,0.0,0.016666666666666594
2020-02-23 07:00:00,,0.0,,0.30833333333333335,0.1583333333333332,0.0,0.36666666666666664,,0.0,0.07499999999999993
2020-02-24 07:00:00,,0.0,,0.0,0.0,0.0,0.0,,0.016666666666666666,0.0
2020-02-25 07:00:00,,0.0,,0.6749999999999999,0.37499999999999983,0.0,0.2083333333333333,,0.016666666666666666,0.875
2020-02-26 07:00:00,,0.0,,0.6333333333333333,0.03333333333333319,0.0,0.05833333333333329,,0.0,0.016666666666666666
2020-02-27 07:00:00,,0.10833333333333349,,0.03333333333333333,1.033333333333333,0.2666666666666668,0.35833333333333334,,0.0,0.7583333333333333
2020-02-28 07:00:00,,0.3250000000000002,,1.4333333333333333,1.025,0.8583333333333335,0.44999999999999996,,0.0,0.35833333333333334
2020-02-29 07:00:00,,0.17500000000000018,,0.025000000000000005,1.1583333333333332,0.0,1.1583333333333334,,0.0,0.041666666666666685
