date,472DE6A0,472E112A,472E4156,472E37C6,472CB426,47E3903C,472DD33A,472CF72C
2020-01-14 19:00:00,7.95,11.958333333333334,,10.825000000000001,12.325000000000001,6.716666666666666,12.33333333333333,13.475000000000001
2020-01-15 19:00:00,5.591666666666666,11.9,,8.591666666666667,10.908333333333333,4.3999999999999995,11.525,11.125
2020-01-16 19:00:00,8.166666666666666,13.525,,10.116666666666667,12.783333333333333,7.5,13.008333333333333,12.858333333333334
2020-01-17 19:00:00,9.233333333333333,12.041666666666666,,11.541666666666666,11.424999999999999,8.258333333333333,12.033333333333331,13.175000000000002
2020-01-18 19:00:00,9.958333333333334,13.15,,12.191666666666665,12.274999999999999,9.116666666666665,12.441666666666668,14.475
2020-01-19 19:00:00,11.733333333333334,14.308333333333332,,14.016666666666667,13.441666666666668,9.341666666666667,13.741666666666667,15.966666666666667
2020-01-20 19:00:00,7.7250000000000005,12.141666666666667,,10.9,11.458333333333334,6.466666666666666,11.791666666666666,13.4
2020-01-21 19:00:00,8.4,13.416666666666666,,11.283333333333333,11.366666666666667,6.349999999999999,12.35,12.700000000000001
2020-01-22 19:00:00,9.458333333333334,12.133333333333333,,10.6,11.766666666666666,7.366666666666666,12.200000000000001,12.891666666666667
2020-01-23 19:00:00,7.833333333333333,12.65,,9.366666666666665,11.950000000000001,7.133333333333333,11.933333333333332,12.675000000000002
2020-01-24 19:00:00,11.108333333333333,14.216666666666667,,14.291666666666666,14.458333333333334,9.308333333333332,14.683333333333332,15.924999999999999
2020-01-25 19:00:00,11.716666666666667,15.008333333333333,,14.566666666666668,14.125,9.341666666666667,15.316666666666668,17.14166666666667
2020-01-26 19:00:00,10.483333333333334,15.633333333333333,,14.783333333333331,14.333333333333334,7.833333333333332,15.691666666666668,17.033333333333335
2020-01-27 19:00:00,10.166666666666666,13.225,,12.399999999999999,13.108333333333333,8.433333333333332,12.950000000000001,14.733333333333334
2020-01-28 19:00:00,9.541666666666666,13.966666666666667,,13.5,13.799999999999999,7.5249999999999995,13.883333333333333,15.208333333333334
2020-01-29 19:00:00,7.766666666666667,13.208333333333334,,12.325000000000001,12.983333333333333,6.5249999999999995,13.475000000000001,14.333333333333334
2020-01-30 19:00:00,,11.841666666666667,,10.85,10.25,8.408333333333333,11.708333333333334,13.016666666666667
2020-01-31 19:00:00,,13.15,,10.475,12.125,8.108333333333333,12.841666666666667,12.683333333333332
2020-02-01 19:00:00,,13.875,,11.558333333333332,13.375000000000002,8.5,13.191666666666665,13.700000000000001
2020-02-02 19:00:00,,13.025,,10.233333333333333,12.308333333333332,7.266666666666666,13.125,12.6
2020-02-03 19:00:00,,12.5,,11.1,11.108333333333334,7.0,12.358333333333334,11.466666666666669
2020-02-04 19:00:00,,13.199999999999998,,11.041666666666666,12.083333333333334,7.875,12.066666666666665,12.758333333333335
2020-02-05 19:00:00,,12.641666666666666,,10.266666666666666,13.508333333333333,8.866666666666665,12.858333333333334,12.991666666666667
2020-02-06 19:00:00,,12.858333333333334,,10.766666666666666,12.358333333333334,7.741666666666667,12.975000000000001,12.516666666666667
2020-02-07 19:00:00,,11.716666666666669,,10.766666666666666,11.4,7.533333333333332,12.183333333333335,12.291666666666666
2020-02-08 19:00:00,,11.116666666666667,,7.224999999999999,9.816666666666666,4.883333333333333,9.841666666666667,9.258333333333333
2020-02-09 19:00:00,,11.475,,10.308333333333332,11.049999999999999,7.116666666666666,11.816666666666665,12.658333333333331
2020-02-10 19:00:00,,11.333333333333334,,9.841666666666667,10.983333333333333,6.841666666666666,11.549999999999999,11.591666666666669
2020-02-11 19:00:00,,12.191666666666668,,10.525,11.141666666666667,7.316666666666666,12.266666666666666,12.916666666666666
2020-02-12 19:00:00,,11.683333333333335,,9.883333333333333,11.208333333333334,5.566666666666666,11.375,11.966666666666667
2020-02-13 19:00:00,,12.350000000000001,,10.283333333333333,12.358333333333334,7.049999999999998,12.358333333333333,12.858333333333333
2020-02-14 19:00:00,,9.375,,9.65,7.816666666666666,5.5,9.233333333333333,10.233333333333333
2020-02-15 19:00:00,,11.533333333333333,,10.041666666666666,11.408333333333333,7.116666666666666,12.024999999999999,11.983333333333334
2020-02-16 19:00:00,,13.441666666666668,,13.0,13.141666666666666,8.1,13.375,14.041666666666666
2020-02-17 19:00:00,,11.683333333333335,,12.758333333333333,10.683333333333332,6.266666666666667,11.65,14.408333333333333
2020-02-18 19:00:00,,11.925000000000002,,11.433333333333332,11.450000000000001,7.858333333333333,12.299999999999999,12.408333333333333
2020-02-19 19:00:00,,14.174999999999999,,12.141666666666667,12.266666666666666,8.075,,14.075000000000001
2020-02-20 19:00:00,,11.633333333333335,,10.041666666666666,10.616666666666665,6.008333333333333,11.866666666666665,11.25
2020-02-21 19:00:00,,9.416666666666666,,6.5249999999999995,8.7,5.166666666666666,8.425,7.941666666666666
2020-02-22 19:00:00,,11.466666666666667,,9.874999999999998,11.100000000000001,7.916666666666667,11.075000000000001,11.4
2020-02-23 19:00:00,,13.441666666666665,,11.808333333333332,12.616666666666667,7.55,13.424999999999999,13.341666666666669
2020-02-24 19:00:00,,12.799999999999999,,12.483333333333334,13.041666666666666,7.483333333333333,13.825000000000001,13.758333333333335
2020-02-25 19:00:00,,14.308333333333332,,12.174999999999999,12.549999999999999,7.008333333333333,14.391666666666666,13.841666666666667
2020-02-26 19:00:00,,13.1,,11.824999999999998,11.666666666666666,6.675,13.366666666666667,13.299999999999999
2020-02-27 19:00:00,,13.108333333333333,,12.1,12.458333333333334,7.266666666666666,12.891666666666666,13.541666666666666
2020-02-28 19:00:00,,13.316666666666665,,10.566666666666666,12.758333333333333,7.041666666666667,13.183333333333335,13.508333333333333
2020-02-29 19:00:00,,12.924999999999999,,11.891666666666666,11.616666666666667,6.808333333333333,12.949999999999998,13.916666666666666
