lon,lat,t2m,tipo,distancia,acum_distancia,topo
-70.3678055555555,-14.6716944444444,10.9395604395604,0,1.4230275400545773,76.77057855305087,3948.9228515625
-70.3678055555555,-14.6716944444444,10.9395604395604,0,0.0,76.77057855305087,3948.9228515625
-70.39147186279297,-14.672836303710938,9.856071472167969,1,2.6063221374563144,79.37690069050718,3958.98388671875
-70.37319946289062,-14.672836303710938,10.079072952270508,1,2.0099639892578125,81.386864679765,3948.9228515625
-70.40974426269531,-14.690513610839844,9.988572120666504,1,4.465525267999482,85.85238994776448,3949.383544921875
-70.42801666259766,-14.690513610839844,9.632013320922852,1,2.0099639892578125,87.86235393702229,3973.94091796875
-70.4462890625,-14.690513610839844,10.183512687683105,1,2.0099639892578125,89.8723179262801,3901.64697265625
-70.46456146240234,-14.708183288574219,9.813474655151367,1,2.796030601419959,92.66834852770006,3964.81494140625
-70.48284149169922,-14.708183288574219,9.545672416687012,1,2.01080322265625,94.67915175035631,3979.287353515625
-70.50111389160156,-14.725860595703125,9.550806999206543,1,2.7966140607531647,97.47576581110948,3896.5791015625
-70.5193862915039,-14.725860595703125,9.86652660369873,1,2.0099639892578125,99.4857298003673,3965.29541015625
-70.53765869140625,-14.725860595703125,10.266077995300293,1,2.0099639892578125,101.49569378962511,3943.10693359375
-70.59248352050781,-14.743537902832031,8.132640838623047,1,6.336466979909001,107.83216076953411,4206.65673828125
-70.5559310913086,-14.743537902832031,7.743192672729492,1,4.0207672119140625,111.85292798144818,4235.06982421875
-70.57420349121094,-14.743537902832031,8.598408699035645,1,2.0099639892578125,113.86289197070599,4135.0029296875
-70.61075592041016,-14.761207580566406,9.062182426452637,1,4.465915455801516,118.32880742650751,4071.481689453125
-70.6290283203125,-14.761207580566406,9.388561248779297,1,2.0099639892578125,120.33877141576532,4024.3212890625
-70.64730072021484,-14.778877258300781,9.202392578125,1,2.796030601419959,123.13480201718528,4089.842041015625
-70.66557312011719,-14.778877258300781,9.623390197753906,1,2.0099639892578125,125.14476600644309,4015.880859375
-70.68384552001953,-14.778877258300781,9.699030876159668,1,2.0099639892578125,127.1547299957009,4029.880859375
-70.7284916666667,-14.7879055555556,9.96875,0,5.010483170046299,132.1652131657472,3914.5498046875
-70.7021255493164,-14.796546936035156,10.176958084106445,1,3.052070079263315,135.2172832450105,3915.81689453125
-70.72039794921875,-14.796546936035156,10.338811874389648,1,2.0099639892578125,137.2272472342683,3914.5498046875
-70.7284916666667,-14.7879055555556,9.96875,0,1.3023819702791442,138.52962920454746,3914.5498046875
-70.72039794921875,-14.796546936035156,10.338811874389648,1,1.3023819702791442,139.83201117482662,3914.5498046875
-70.7021255493164,-14.814208984375,10.381893157958984,1,2.795447272258378,142.627458447085,3909.01513671875
-70.68384552001953,-14.814208984375,10.127554893493652,1,2.01080322265625,144.63826166974124,3920.752685546875
-70.66557312011719,-14.831878662109375,10.306533813476562,1,2.796030601419959,147.4342922711612,3918.59765625
-70.64730072021484,-14.831878662109375,10.122268676757812,1,2.0099639892578125,149.44425626041902,3947.99267578125
-70.6290283203125,-14.849540710449219,10.097879409790039,1,2.795447272258378,152.2397035326774,3963.53955078125
-70.61075592041016,-14.849540710449219,9.635112762451172,1,2.0099639892578125,154.2496675219352,4032.3955078125
