date,472E37C6,472CB426,472E8448,472CF72C,472E112A,47E3903C,100021,100059,100065,100088,114034,100081,114035,114038,114040,114041,114042,114047,114050,114093,115037,115038,115033,115035,115046,115047,115051,115053,115138,115140,116009,116026,116075,116027,270200,116029,116030,116060
2020-02-11,5.2,20.700000000000006,8.799999999999997,3.2,8.100000000000001,2.8000000000000003,11.3,27.5,23.8,18.7,2.3,6.4,5.2,3.3,0.0,3.2,8.2,14.9,8.8,17.7,10.9,15.3,3.6,1.2,0.0,6.2,8.4,1.7,3.2,8.7,25.2,16.0,25.1,13.5,6.2,19.8,15.6,8.5
2020-02-12,4.8,8.799999999999997,14.3,0.6,14.8,22.0,7.6,6.9,3.3,7.6,12.3,0.4,5.3,8.4,5.8,4.2,1.4,1.3,2.6,18.2,4.4,4.7,5.1,2.5,2.2,1.8,2.4,15.6,0.7,5.6,2.7,16.8,12.6,0.0,3.4,13.2,2.4,6.4
2020-02-13,9.0,14.8,4.8,13.6,12.8,6.1,32.9,40.8,17.4,29.9,13.8,8.3,7.9,12.2,13.4,7.7,13.4,11.1,18.2,19.7,5.2,16.4,22.1,14.1,7.8,12.4,17.1,15.2,16.2,10.1,16.0,29.4,15.2,21.0,13.4,28.2,11.6,22.0
2020-02-14,7.399999999999999,8.1,9.8,2.7,4.6,7.6,3.2,7.9,11.4,3.5,5.0,3.3,1.9,2.4,0.0,0.5,2.0,2.3,2.3,1.8,0.9,0.0,2.0,1.5,1.6,0.0,5.0,2.2,1.5,3.5,0.0,8.6,6.2,2.9,0.3,2.3,2.4,1.8
2020-02-15,15.0,0.0,1.5,7.8,0.2,7.499999999999999,22.9,20.6,0.0,0.9,18.5,1.2,4.7,0.9,0.0,3.1,,0.6,0.0,0.6,0.0,1.0,1.0,4.1,11.0,5.4,2.9,8.8,7.1,2.9,5.7,0.0,2.2,0.1,2.2,4.5,2.6,2.0
2020-02-16,0.0,0.0,4.0,0.0,0.0,3.6,12.1,6.0,28.5,0.0,0.0,0.0,3.7,11.9,0.0,0.0,0.0,1.0,0.0,10.2,3.8,0.0,3.4,2.2,0.0,13.0,5.5,2.3,0.0,8.0,5.2,2.8,0.0,0.2,1.2,3.7,3.0,23.0
2020-02-17,5.999999999999999,5.8,1.8,1.1,6.8,3.4,0.3,1.5,1.2,0.4,3.8,0.2,12.3,20.7,16.2,3.3,9.0,3.9,10.0,6.0,20.0,0.0,0.7,2.7,0.0,9.6,1.1,1.4,0.2,6.0,9.1,10.0,5.6,9.0,11.3,16.3,0.0,3.2
2020-02-18,3.5,0.0,0.0,0.2,2.3000000000000003,1.4,1.4,0.0,12.0,1.5,9.9,0.1,5.6,9.7,7.2,0.0,0.0,2.3,0.0,0.0,5.8,41.1,0.1,0.0,2.6,3.8,0.0,4.1,0.3,0.2,0.0,0.0,2.2,3.2,0.0,0.0,0.0,8.4
2020-02-19,12.8,2.8,0.2,0.2,0.0,0.1,0.0,4.5,0.0,0.2,5.2,4.3,9.7,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,8.6,0.0,0.0,0.0,12.5,0.2,1.7,5.2,0.0,3.0,0.0,0.0,3.4,0.0,0.0
2020-02-20,11.599999999999998,6.699999999999998,8.2,2.3000000000000003,0.0,1.2,7.0,0.0,39.3,3.4,5.8,2.1,5.7,5.0,9.4,3.7,6.2,8.2,10.0,8.5,14.0,4.7,15.0,1.8,17.8,5.8,0.0,7.9,2.4,0.0,2.3,2.4,7.1,0.0,6.7,1.7,0.0,0.0
